CM_1787311929_1,T104,43,18,S,66.381699,316.23233,51.95224,51.072609,2.3386513458393092,24.911636,102.994843,0.0,0.0,0.0,0.162281,0.233222,0.099234,0.119772,0.625128,
CM_1787311929_1,T104,43,19,S,66.88784,314.558868,52.789062,50.214764,2.3218952610204364,24.983652,102.974281,0.0,0.0,0.0,0.158028,0.213839,0.084969,0.097306,0.539326,
CM_1787311929_1,T104,44,17,S,66.328499,318.615417,51.158234,51.866676,1.4228021855831636,24.821499,103.013802,0.0,0.0,0.0,0.162187,0.213093,0.113344,0.149822,1.0,
CM_1787311929_1,T104,44,18,S,66.836143,317.03183,51.969284,51.036232,1.4206455612242082,24.894693,102.994446,0.0,0.0,0.0,0.257174,0.0,0.0,0.0,0.0,
CM_1787311929_1,T104,44,19,S,67.35173,315.346771,52.805756,50.178864,1.3997698857386496,24.967424,102.973885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CM_1787311929_1,T104,45,17,S,66.764938,319.465881,51.173145,51.841671,0.5085592869269285,24.810596,103.013397,0.0,0.0,0.0,0.160769,0.184639,0.074736,0.088434,0.327273,
CM_1787311929_1,T104,45,18,S,67.282166,317.874603,51.983891,51.011543,0.5025324195978152,24.884251,102.994049,0.0,0.0,0.0,0.173718,0.346665,0.117066,0.220512,1.0,
CM_1787311929_1,T104,45,19,S,67.807632,316.17923,52.820072,50.154663,0.4771106793090603,24.957527,102.973488,0.0,0.0,0.0,0.170693,0.306531,0.114275,0.144528,0.625128,
CM_1787311929_1,T104,27,18,S,58.175926,308.033173,51.333717,53.264015,16.914274531889664,26.149408,103.000679,0.0,0.0,0.0,0.152735,0.130714,0.049462,0.049368,0.029418,
CM_1787311929_1,T104,27,19,S,58.583996,306.60083,52.185303,52.397175,16.941024774826943,26.181681,102.980141,0.0,0.0,0.0,0.149711,0.128229,0.048842,0.048939,0.029418,
CM_1787311929_1,T104,27,20,S,58.967739,305.158234,53.023235,51.544907,16.978255466870024,26.217571,102.959656,0.0,0.0,0.0,0.147443,0.126116,0.048222,0.048224,0.030644,
CM_1787311929_1,T104,28,18,S,58.734562,308.344177,51.392586,53.036537,16.012533987912732,26.011406,103.000343,0.0,0.0,0.0,0.15179,0.130714,0.049772,0.050084,0.033095,
CM_1787311929_1,T104,28,19,S,59.146076,306.897003,52.242672,52.170555,16.038446766139025,26.048189,102.979797,0.0,0.0,0.0,0.149333,0.129347,0.049152,0.049368,0.034321,
CM_1787311929_1,T104,28,20,S,59.533253,305.438324,53.079216,51.318913,16.074025137311246,26.088205,102.95932,0.0,0.0,0.0,0.14801,0.127607,0.048532,0.049225,0.028192,
CM_1787311929_1,T104,29,18,S,59.287365,308.677155,51.448574,52.821438,15.109409752080849,25.882748,103.0,0.0,0.0,0.0,0.15179,0.13208,0.050547,0.051086,0.033095,
